233	709
233	2063
233	1475
5	709
5	1439
5	553
5	2063
5	1260
5	176
366	1052
366	1054
463	1328
463	1674
463	1248
463	1950
463	1912
463	1773
463	1175
463	1955
463	1274
463	1341
463	57
463	281
463	351
463	703
463	397
463	1217
463	213
463	1909
285	743
285	1001
285	208
535	37
66	1360
284	1310
184	390
184	88
184	1578
184	622
184	1392
184	2053
184	647
184	1162
184	1336
582	418
582	289
582	195
582	1484
582	233
386	1497
386	993
386	390
386	1814
386	1592
386	998
386	419
386	349
386	1326
386	1166
386	1779
386	1658
386	1964
386	1389
386	280
386	2063
386	1762
386	1243
386	1172
386	700
386	1907
386	1695
386	708
386	572
386	1956
386	1850
386	1443
386	402
386	743
386	1605
386	1493
386	1630
386	1560
386	693
386	137
386	576
386	294
386	1475
386	1305
386	963
386	1833
386	1770
386	1879
386	1102
386	804
386	507
386	1874
386	1468
386	1667
386	867
386	1351
386	250
386	1323
386	1162
386	1796
386	1363
386	235
386	687
386	1910
386	581
386	1154
386	406
386	763
386	1075
386	1375
386	198
386	187
386	909
386	1738
386	625
386	405
386	496
386	1683
386	1587
298	2063
298	146
118	146
375	1779
375	736
375	971
672	658
672	1248
672	904
672	1730
672	1631
672	1773
672	1955
672	1729
672	788
672	565
672	351
672	1909
672	625
264	658
264	1526
264	1651
264	1776
441	1533
103	301
103	1998
318	841
318	1397
318	1984
318	1725
318	1547
318	1032
318	145
235	1627
235	156
399	1887
11	1439
11	733
11	1067
11	1534
11	728
11	195
11	708
11	395
11	1899
11	663
11	1207
11	142
11	73
11	1841
11	1948
11	863
11	1157
11	715
11	859
11	406
11	2012
11	1099
664	820
664	1950
664	2063
664	728
664	195
664	1933
664	1376
664	1713
664	517
664	1850
664	1227
664	398
664	554
664	797
664	1677
664	1577
664	290
664	979
664	1005
664	1975
664	1686
664	258
664	961
664	1162
664	1614
664	722
664	859
664	747
114	806
114	322
114	1222
114	643
114	72
114	776
114	2001
114	398
114	205
114	704
114	290
114	358
114	493
304	1133
304	643
304	1507
304	1009
304	1248
304	418
304	11
304	353
304	705
304	608
304	1911
304	808
304	1941
304	521
304	1444
304	421
304	1760
304	281
304	142
304	1829
304	1995
304	258
304	1162
304	1809
304	212
304	2013
304	625
228	1439
228	429
228	1274
228	1911
228	1316
24	1604
24	1009
24	737
24	421
24	302
24	811
24	327
24	20
293	708
293	194
595	207
595	709
595	1439
595	2063
595	340
595	1933
595	1713
595	32
595	1630
595	196
595	1829
595	1221
595	397
595	1527
595	1025
595	1187
595	1546
595	2013
595	625
488	73
168	304
168	1130
175	1493
175	1065
119	1439
119	246
454	1019
221	1695
355	1318
355	553
355	1024
355	2063
355	1723
355	1218
355	1203
355	738
355	363
355	668
244	1950
244	242
295	1851
61	1619
61	1448
61	1539
61	1766
61	1950
61	1754
61	2063
61	1170
61	1631
61	1282
61	718
61	1773
61	1955
61	1695
61	513
61	32
61	239
61	421
61	124
61	1069
61	1630
61	920
61	1113
61	1182
61	1190
61	1427
61	193
61	2054
61	255
61	424
61	208
61	625
389	1344
389	1223
389	1406
591	466
591	835
121	242
128	762
128	1430
599	490
599	1095
599	666
599	541
599	1529
599	1699
599	1914
596	1950
596	789
596	1475
596	1116
325	1224
603	904
603	1658
142	2063
569	953
2	1597
2	1246
2	1769
2	397
2	1842
2	1162
667	591
667	1969
667	1873
667	1012
667	2063
667	1067
667	1597
667	261
667	1329
667	1355
667	1129
667	431
667	569
667	1585
667	1560
667	606
667	238
667	1772
667	73
667	1162
667	1472
667	1474
667	1571
667	1670
667	1401
667	152
667	909
667	1963
338	1621
338	751
338	1439
338	418
338	172
338	957
338	1260
338	596
338	331
338	603
338	1420
338	323
338	1641
338	583
338	684
338	1850
338	394
338	1750
338	741
338	492
338	1636
338	111
338	1714
338	1069
338	1547
338	663
338	1128
338	985
338	281
338	614
338	855
338	1834
338	1882
338	1553
338	1005
338	1975
338	618
338	646
338	1093
338	1947
338	873
338	1991
338	1715
338	842
338	940
338	136
338	47
274	591
274	1209
274	751
274	643
274	1318
274	1049
274	2063
274	971
274	1271
274	331
274	1849
274	1000
274	777
274	353
274	718
274	680
274	1392
274	517
274	2011
274	2027
274	2001
274	1568
274	1528
274	80
274	1409
274	663
274	1341
274	57
274	386
274	1128
274	1645
274	985
274	281
274	614
274	1882
274	1065
274	1961
274	1975
274	1847
274	618
274	514
274	1162
274	25
274	646
274	1093
274	1173
274	873
274	1991
274	1830
274	1920
274	940
274	1670
274	747
274	662
274	930
643	1275
643	1370
643	1242
643	1282
643	718
643	2027
643	394
643	1761
643	1240
643	618
643	1162
643	617
643	747
643	662
348	1825
348	1449
348	290
348	1499
465	80
465	873
281	401
281	910
281	1646
281	242
332	557
332	1845
480	1856
480	259
480	56
538	423
538	910
538	517
538	1259
538	1164
538	991
538	1405
538	1404
538	1231
538	592
538	984
538	1875
538	1364
538	917
538	256
538	778
538	764
538	600
538	1181
538	1645
538	1174
538	364
538	781
538	883
538	1765
538	1816
210	1065
210	1456
395	658
395	1526
395	1651
395	945
395	161
395	1776
395	940
395	1299
16	694
16	274
213	694
213	274
499	1170
499	625
231	1356
231	654
231	1408
231	1439
231	1943
231	483
231	1229
231	1918
231	1370
231	990
231	72
231	633
231	1534
231	2036
231	1549
231	728
231	195
231	1731
231	718
231	708
231	395
231	378
231	2006
231	1355
231	592
231	1875
231	1493
231	112
231	398
231	663
231	246
231	82
231	281
231	1607
231	1489
231	290
231	694
231	2007
231	1735
231	1995
231	1151
231	234
231	1441
231	1841
231	647
231	1948
231	1686
231	258
231	1676
231	1446
231	1600
231	399
231	618
231	1810
231	1037
231	1162
231	1186
231	2060
231	1830
231	1157
231	715
231	1016
231	1411
231	902
231	1958
231	406
231	136
231	85
231	555
231	803
172	2036
57	894
14	552
135	1892
135	404
135	1916
135	1559
135	642
135	1077
135	1589
135	2046
135	217
135	1324
135	362
513	2026
513	990
513	2063
513	139
513	1695
513	1645
513	1743
513	1975
513	781
513	1162
513	1780
513	1765
475	111
117	1205
117	648
117	348
117	656
117	733
117	1394
117	165
117	1933
117	546
117	517
117	866
117	1669
117	246
117	82
